Year,Brand,Set,Card Number,Player,Notes
2001,Bowman,Bowman,423,Ed Rogers,RC
2001,Bowman,Bowman,424,Tomo Ohka,
2001,Bowman,Bowman,425,Ben Hendrickson,RC
2001,Bowman,Bowman,426,Carlos Zambrano,
2001,Bowman,Bowman,427,Brett Myers,
2001,Bowman,Bowman,428,Scott Seabol,
2001,Bowman,Bowman,429,Thomas Mitchell,UERMarked as Bowman Rookie Card but first Bowman card is 2000
2001,Bowman,Bowman,430,Jose Reyes,RC
2001,Bowman,Bowman,431,Kip Wells,
2001,Bowman,Bowman,432,Donzell McDonald,
2001,Bowman,Bowman,433,Adam Pettyjohn,RC
2001,Bowman,Bowman,434,Austin Kearns,
2001,Bowman,Bowman,435,Rico Washington,
2001,Bowman,Bowman,436,Doug Nickle,RC
2001,Bowman,Bowman,437,Steve Lomasney,
2001,Bowman,Bowman,438,Jason Jones,RC
2001,Bowman,Bowman,439,Bobby Seay,
2001,Bowman,Bowman,440,Justin Wayne,RC
2001,Donruss,Donruss,1,Alex Rodriguez,
2001,Donruss,Donruss,2,Barry Bonds,
2001,Donruss,Donruss,3,Cal Ripken Jr.,
2001,Donruss,Donruss,4,Chipper Jones,
2001,Donruss,Donruss,5,Derek Jeter,
2001,Donruss,Donruss,6,Troy Glaus,
2001,Donruss,Donruss,7,Frank Thomas,
2001,Donruss,Donruss,8,Greg Maddux,
2001,Donruss,Donruss,9,Ivan Rodriguez,
2001,Donruss,Donruss,10,Jeff Bagwell,
2001,Donruss,Donruss,11,Jose Canseco,
2001,Donruss,Donruss,12,Todd Helton,
2001,Donruss,Donruss,13,Ken Griffey Jr.,
2001,Donruss,Donruss,14,Manny Ramirez,
2001,Donruss,Donruss,15,Mark McGwire,
2001,Donruss,Donruss,16,Mike Piazza,
2001,Donruss,Donruss,17,Nomar Garciaparra,
2001,Donruss,Donruss,18,Pedro Martinez,
2001,Donruss,Donruss,19,Randy Johnson,
2001,Donruss,Donruss,20,Rick Ankiel,
2001,Donruss,Donruss,21,Rickey Henderson,
2001,Donruss,Donruss,22,Roger Clemens,
2001,Donruss,Donruss,23,Sammy Sosa,
2001,Donruss,Donruss,24,Tony Gwynn,
2001,Donruss,Donruss,25,Vladimir Guerrero,
2001,Donruss,Donruss,26,Eric Davis,
2001,Donruss,Donruss,27,Roberto Alomar,
2001,Donruss,Donruss,28,Mark Mulder,
2001,Donruss,Donruss,29,Pat Burrell,
2001,Donruss,Donruss,30,Harold Baines,
2001,Donruss,Donruss,31,Carlos Delgado,
2001,Donruss,Donruss,32,J.D. Drew,
2001,Donruss,Donruss,33,Jim Edmonds,
2001,Donruss,Donruss,34,Darin Erstad,
2001,Donruss,Donruss,35,Jason Giambi,
2001,Donruss,Donruss,36,Tom Glavine,
2001,Donruss,Donruss,37,Juan Gonzalez,
2001,Donruss,Donruss,38,Mark Grace,
2001,Donruss,Donruss,39,Shawn Green,
2001,Donruss,Donruss,40,Tim Hudson,
2001,Donruss,Donruss,41,Andruw Jones,
2001,Donruss,Donruss,42,David Justice,
2001,Donruss,Donruss,43,Jeff Kent,
2001,Donruss,Donruss,44,Barry Larkin,
2001,Donruss,Donruss,45,Pokey Reese,
2001,Donruss,Donruss,46,Mike Mussina,
2001,Donruss,Donruss,47,Hideo Nomo,
2001,Donruss,Donruss,48,Rafael Palmeiro,
2001,Donruss,Donruss,49,Adam Piatt,
2001,Donruss,Donruss,50,Scott Rolen,
2001,Donruss,Donruss,51,Gary Sheffield,
2001,Donruss,Donruss,52,Bernie Williams,
2001,Donruss,Donruss,53,Bob Abreu,
2001,Donruss,Donruss,54,Edgardo Alfonzo,
2001,Donruss,Donruss,55,Jermaine Clark,RC
2001,Donruss,Donruss,56,Albert Belle,
2001,Donruss,Donruss,57,Craig Biggio,
2001,Donruss,Donruss,58,Andres Galarraga,
2001,Donruss,Donruss,59,Edgar Martinez,
2001,Donruss,Donruss,60,Fred McGriff,
2001,Donruss,Donruss,61,Magglio Ordonez,
2001,Donruss,Donruss,62,Jim Thome,
2001,Donruss,Donruss,63,Matt Williams,
2001,Donruss,Donruss,64,Kerry Wood,
2001,Donruss,Donruss,65,Moises Alou,
2001,Donruss,Donruss,66,Brady Anderson,
2001,Donruss,Donruss,67,Garret Anderson,
2001,Donruss,Donruss,68,Tony Armas Jr.,
2001,Donruss,Donruss,69,Tony Batista,
2001,Donruss,Donruss,70,Jose Cruz Jr.,
2001,Donruss,Donruss,71,Carlos Beltran,
2001,Donruss,Donruss,72,Adrian Beltre,
2001,Donruss,Donruss,73,Kris Benson,
2001,Donruss,Donruss,74,Lance Berkman,
2001,Donruss,Donruss,75,Kevin Brown,
2001,Donruss,Donruss,76,Jay Buhner,
2001,Donruss,Donruss,77,Jeromy Burnitz,
2001,Donruss,Donruss,78,Ken Caminiti,
2001,Donruss,Donruss,79,Sean Casey,
2001,Donruss,Donruss,80,Luis Castillo,
2001,Donruss,Donruss,81,Eric Chavez,
2001,Donruss,Donruss,82,Jeff Cirillo,
2001,Donruss,Donruss,83,Bartolo Colon,
2001,Donruss,Donruss,84,David Cone,
2001,Donruss,Donruss,85,Freddy Garcia,
2001,Donruss,Donruss,86,Johnny Damon,
2001,Donruss,Donruss,87,Ray Durham,
2001,Donruss,Donruss,88,Jermaine Dye,
2001,Donruss,Donruss,89,Juan Encarnacion,
2001,Donruss,Donruss,90,Terrence Long,
2001,Donruss,Donruss,91,Carl Everett,
2001,Donruss,Donruss,92,Steve Finley,
2001,Donruss,Donruss,93,Cliff Floyd,
2001,Donruss,Donruss,94,Brad Fullmer,
2001,Donruss,Donruss,95,Brian Giles,
2001,Donruss,Donruss,96,Luis Gonzalez,
2001,Donruss,Donruss,97,Rusty Greer,
2001,Donruss,Donruss,98,Jeffrey Hammonds,
2001,Donruss,Donruss,99,Mike Hampton,
2001,Donruss,Donruss,100,Orlando Hernandez,
2001,Donruss,Donruss,101,Richard Hidalgo,
2001,Donruss,Donruss,102,Geoff Jenkins,
2001,Donruss,Donruss,103,Jacque Jones,
2001,Donruss,Donruss,104,Brian Jordan,
2001,Donruss,Donruss,105,Gabe Kapler,
2001,Donruss,Donruss,106,Eric Karros,
2001,Donruss,Donruss,107,Jason Kendall,
2001,Donruss,Donruss,108,Adam Kennedy,
2001,Donruss,Donruss,109,Byung-Hyun Kim,
2001,Donruss,Donruss,110,Ryan Klesko,
2001,Donruss,Donruss,111,Chuck Knoblauch,
2001,Donruss,Donruss,112,Paul Konerko,
2001,Donruss,Donruss,113,Carlos Lee,
2001,Donruss,Donruss,114,Kenny Lofton,
2001,Donruss,Donruss,115,Javy Lopez,
2001,Donruss,Donruss,116,Tino Martinez,
2001,Donruss,Donruss,117,Ruben Mateo,
2001,Donruss,Donruss,118,Kevin Millwood,
2001,Donruss,Donruss,119,Ben Molina,
2001,Donruss,Donruss,120,Raul Mondesi,
2001,Donruss,Donruss,121,Trot Nixon,
2001,Donruss,Donruss,122,John Olerud,
2001,Donruss,Donruss,123,Paul O'Neill,
2001,Donruss,Donruss,124,Chan Ho Park,
2001,Donruss,Donruss,125,Andy Pettitte,
2001,Donruss,Donruss,126,Jorge Posada,
2001,Donruss,Donruss,127,Mark Quinn,
2001,Donruss,Donruss,128,Aramis Ramirez,
2001,Donruss,Donruss,129,Mariano Rivera,
2001,Donruss,Donruss,130,Tim Salmon,
2001,Donruss,Donruss,131,Curt Schilling,
2001,Donruss,Donruss,132,Richie Sexson,
2001,Donruss,Donruss,133,John Smoltz,
2001,Donruss,Donruss,134,J.T. Snow,
2001,Donruss,Donruss,135,Jay Payton,
2001,Donruss,Donruss,136,Shannon Stewart,
2001,Donruss,Donruss,137,B.J. Surhoff,
2001,Donruss,Donruss,138,Mike Sweeney,
2001,Donruss,Donruss,139,Fernando Tatis,
2001,Donruss,Donruss,140,Miguel Tejada,
2001,Donruss,Donruss,141,Jason Varitek,
2001,Donruss,Donruss,142,Greg Vaughn,
2001,Donruss,Donruss,143,Mo Vaughn,
2001,Donruss,Donruss,144,Robin Ventura,
2001,Donruss,Donruss,145,Jose Vidro,
2001,Donruss,Donruss,146,Omar Vizquel,
2001,Donruss,Donruss,147,Larry Walker,
2001,Donruss,Donruss,148,David Wells,
2001,Donruss,Donruss,149,Rondell White,
2001,Donruss,Donruss,150,Preston Wilson,
2001,Donruss,Donruss,151,"Brent Abernathy RR, SN2001",
2001,Donruss,Donruss,152,Cory Aldridge,"RR RC, SN2001"
2001,Donruss,Donruss,153,Gene Altman,"RR RC, SN2001"
2001,Donruss,Donruss,154,"Josh Beckett RR, SN2001",
2001,Donruss,Donruss,155,Wilson Betemit,"RR RC, SN2001"
2001,Donruss,Donruss,156,Albert Pujols,"RR RC, SN500, EXCH"
2001,Donruss,Donruss,157,"Joe Crede RR, SN2001",
2001,Donruss,Donruss,158,"Jack Cust RR, SN2001",
2001,Donruss,Donruss,159,"Ben Sheets RR, SN500",EXCH
2001,Donruss,Donruss,160,"Alex Escobar RR, SN2001",
2001,Donruss,Donruss,161,Adrian Hernandez,"RR RC, SN2001"
2001,Donruss,Donruss,162,"Pedro Feliz RR, SN2001",
2001,Donruss,Donruss,163,Nate Frese,"RR RC, SN2001"
2001,Donruss,Donruss,164,Carlos Garcia,"RR RC, SN2001"
2001,Donruss,Donruss,165,"Marcus Giles RR, SN2001",
2001,Donruss,Donruss,166,Alexis Gomez,"RR RC, SN2001"
2001,Donruss,Donruss,167,"Jason Hart RR, SN2001",
2001,Donruss,Donruss,168,Eric Hinske,"RR RC, SN2001"
2001,Donruss,Donruss,169,"Cesar Izturis RR, SN2001",
2001,Donruss,Donruss,170,"Nick Johnson RR, SN2001",
2001,Donruss,Donruss,171,"Mike Young RR, SN2001",
2001,Donruss,Donruss,172,Brian Lawrence,"RR RC, SN2001"
2001,Donruss,Donruss,173,"Steve Lomasney RR, SN2001",
2001,Donruss,Donruss,174,Nick Maness,"RR RC, SN2001"
2001,Donruss,Donruss,175,Jose Mieses,"RR RC, SN2001"
2001,Donruss,Donruss,176,Greg Miller,"RR RC, SN2001"
2001,Donruss,Donruss,177,"Eric Munson RR, SN2001",
2001,Donruss,Donruss,178,"Xavier Nady RR, SN2001",
2001,Donruss,Donruss,179,Blaine Neal,"RR RC, SN2001"
2001,Donruss,Donruss,180,"Abraham Nunez RR, SN2001",
2001,Donruss,Donruss,181,"Jose Ortiz RR, SN2001",
2001,Donruss,Donruss,182,Jeremy Owens,"RR RC, SN2001"
2001,Donruss,Donruss,183,"Pablo Ozuna RR, SN2001",
2001,Donruss,Donruss,184,"Corey Patterson RR, SN2001",
2001,Donruss,Donruss,185,"Carlos Pena RR, SN2001",
2001,Donruss,Donruss,186,"Wily Mo Pena RR, SN2001",
2001,Donruss,Donruss,187,"Timo Perez RR, SN2001",
2001,Donruss,Donruss,188,Adam Pettyjohn,"RR RC, SN2001"
2001,Donruss,Donruss,189,"Luis Rivas RR, SN2001",
2001,Donruss,Donruss,190,Jackson Melian,"RR RC, SN2001"
2001,Donruss,Donruss,191,Wilkin Ruan,"RR RC, UER, SN2001UER: Name misspelled ""Wilken"" on front and back"
2001,Donruss,Donruss,192,Duaner Sanchez,"RR RC, SN2001"
2001,Donruss,Donruss,193,"Alfonso Soriano RR, SN2001",
2001,Donruss,Donruss,194,Rafael Soriano,"RR RC, SN2001"
2001,Donruss,Donruss,195,Ichiro Suzuki,"RR RC, SN2001"
2001,Donruss,Donruss,196,Billy Sylvester,"RR RC, SN2001"
2001,Donruss,Donruss,197,Juan Uribe,"RR RC, SN2001"
2001,Donruss,Donruss,198,"Eric Valent RR, SN2001",
2001,Donruss,Donruss,199,Carlos Valderrama,"RR RC, SN2001"
2001,Donruss,Donruss,200,Matt White,"RR RC, SN2001"
2001,Donruss,Donruss,201,Alex Rodriguez,FC
2001,Donruss,Donruss,202,Barry Bonds,FC
2001,Donruss,Donruss,203,Cal Ripken Jr.,FC
2001,Donruss,Donruss,204,Chipper Jones,FC
2001,Donruss,Donruss,205,Derek Jeter,FC
2001,Donruss,Donruss,206,Troy Glaus,FC
2001,Donruss,Donruss,207,Frank Thomas,FC
2001,Donruss,Donruss,208,Greg Maddux,FC
2001,Donruss,Donruss,209,Ivan Rodriguez,FC
2001,Donruss,Donruss,210,Jeff Bagwell,FC
2001,Donruss,Donruss,211,Todd Helton,FC
2001,Donruss,Donruss,212,Ken Griffey Jr.,FC
2001,Donruss,Donruss,213,Manny Ramirez,FC
2001,Donruss,Donruss,214,Mark McGwire,FC
2001,Donruss,Donruss,215,Mike Piazza,FC
2001,Donruss,Donruss,216,Pedro Martinez,FC
2001,Donruss,Donruss,217,Sammy Sosa,FC
2001,Donruss,Donruss,218,Tony Gwynn,FC
2001,Donruss,Donruss,219,Vladimir Guerrero,FC
2001,Donruss,Donruss,220,Nomar Garciaparra,FC
2001,Fleer,Fleer,1,Andres Galarraga,
2001,Fleer,Fleer,2,Armando Rios,
2001,Fleer,Fleer,3,Julio Lugo,
2001,Fleer,Fleer,4,Darryl Hamilton,
2001,Fleer,Fleer,5,Dave Veres,
2001,Fleer,Fleer,6,Edgardo Alfonzo,
2001,Fleer,Fleer,7,Brook Fordyce,
2001,Fleer,Fleer,8,Eric Karros,
2001,Fleer,Fleer,9,Neifi Perez,
2001,Fleer,Fleer,10,Jim Edmonds,
2001,Fleer,Fleer,11,Barry Larkin,
2001,Fleer,Fleer,12,Trot Nixon,
2001,Fleer,Fleer,13,Andy Pettitte,
2001,Fleer,Fleer,14,Jose Guillen,
2001,Fleer,Fleer,15,David Wells,
2001,Fleer,Fleer,16,Magglio Ordonez,
2001,Fleer,Fleer,17,David Segui,
2001,Fleer,Fleer,18,Juan Encarnacion,
2001,Fleer,Fleer,19,Robert Person,
2001,Fleer,Fleer,20,Quilvio Veras,
2001,Fleer,Fleer,21,Mo Vaughn,
2001,Fleer,Fleer,22,B.J. Surhoff,
2001,Fleer,Fleer,23,Ken Caminiti,
2001,Fleer,Fleer,24,Frank Catalanotto,
2001,Fleer,Fleer,25,Luis Gonzalez,
2001,Fleer,Fleer,26,Pete Harnisch,
2001,Fleer,Fleer,27,Alex Gonzalez,
2001,Fleer,Fleer,28,Mark Quinn,
2001,Fleer,Fleer,29,Luis Castillo,
2001,Fleer,Fleer,30,Rick Helling,
2001,Fleer,Fleer,31,Barry Bonds,
2001,Fleer,Fleer,32,Warren Morris,
2001,Fleer,Fleer,33,Aaron Boone,
2001,Fleer,Fleer,34,Ricky Gutierrez,
2001,Fleer,Fleer,35,Preston Wilson,
2001,Fleer,Fleer,36,Erubiel Durazo,
2001,Fleer,Fleer,37,Jermaine Dye,
2001,Fleer,Fleer,38,John Rocker,
2001,Fleer,Fleer,39,Mark Grudzielanek,
2001,Fleer,Fleer,40,Pedro Martinez,
2001,Fleer,Fleer,41,Phil Nevin,
2001,Fleer,Fleer,42,Luis Matos,
2001,Fleer,Fleer,43,Orlando Hernandez,
2001,Fleer,Fleer,44,Steve Cox,
2001,Fleer,Fleer,45,James Baldwin,
2001,Fleer,Fleer,46,Rafael Furcal,
2001,Fleer,Fleer,47,Todd Zeile,
2001,Fleer,Fleer,48,Elmer Dessens,
2001,Fleer,Fleer,49,Russell Branyan,
2001,Fleer,Fleer,50,Juan Gonzalez,
2001,Fleer,Fleer,51,Mac Suzuki,
2001,Fleer,Fleer,52,Adam Kennedy,
2001,Fleer,Fleer,53,Randy Velarde,
2001,Fleer,Fleer,54,David Bell,
2001,Fleer,Fleer,55,Royce Clayton,
2001,Fleer,Fleer,56,Greg Colbrunn,
2001,Fleer,Fleer,57,Rey Ordonez,
2001,Fleer,Fleer,58,Kevin Millwood,
2001,Fleer,Fleer,59,Fernando Vina,
2001,Fleer,Fleer,60,Eddie Taubensee,
2001,Fleer,Fleer,61,Enrique Wilson,
2001,Fleer,Fleer,62,Jay Bell,
2001,Fleer,Fleer,63,Brian Moehler,
2001,Fleer,Fleer,64,Brad Fullmer,
2001,Fleer,Fleer,65,Ben Petrick,
2001,Fleer,Fleer,66,Orlando Cabrera,
2001,Fleer,Fleer,67,Shane Reynolds,
2001,Fleer,Fleer,68,Mitch Meluskey,
2001,Fleer,Fleer,69,Jeff Shaw,
2001,Fleer,Fleer,70,Chipper Jones,
2001,Fleer,Fleer,71,Tomo Ohka,
2001,Fleer,Fleer,72,Ruben Rivera,
2001,Fleer,Fleer,73,Mike Sirotka,
2001,Fleer,Fleer,74,Scott Rolen,
2001,Fleer,Fleer,75,Glendon Rusch,
2001,Fleer,Fleer,76,Miguel Tejada,
2001,Fleer,Fleer,77,Brady Anderson,
2001,Fleer,Fleer,78,Bartolo Colon,
2001,Fleer,Fleer,79,Ron Coomer,
2001,Fleer,Fleer,80,Gary DiSarcina,
2001,Fleer,Fleer,81,Geoff Jenkins,
2001,Fleer,Fleer,82,Billy Koch,
2001,Fleer,Fleer,83,Mike Lamb,
2001,Fleer,Fleer,84,Alex Rodriguez,
2001,Fleer,Fleer,85,Denny Neagle,
2001,Fleer,Fleer,86,Michael Tucker,
2001,Fleer,Fleer,87,Edgar Renteria,
2001,Fleer,Fleer,88,Brian Anderson,
2001,Fleer,Fleer,89,Glenallen Hill,
2001,Fleer,Fleer,90,Aramis Ramirez,
2001,Fleer,Fleer,91,Rondell White,
2001,Fleer,Fleer,92,Tony Womack,
2001,Fleer,Fleer,93,Jeffrey Hammonds,
2001,Fleer,Fleer,94,Freddy Garcia,
2001,Fleer,Fleer,95,Bill Mueller,
2001,Fleer,Fleer,96,Mike Lieberthal,
2001,Fleer,Fleer,97,Michael Barrett,
2001,Fleer,Fleer,98,Derrek Lee,
2001,Fleer,Fleer,99,Bill Spiers,
2001,Fleer,Fleer,100,Derek Lowe,
2001,Fleer,Fleer,101,Javy Lopez,
2001,Fleer,Fleer,102,Adrian Beltre,
2001,Fleer,Fleer,103,Jim Parque,
2001,Fleer,Fleer,104,Marquis Grissom,
2001,Fleer,Fleer,105,Eric Chavez,
2001,Fleer,Fleer,106,Todd Jones,
2001,Fleer,Fleer,107,Eric Owens,
2001,Fleer,Fleer,108,Roger Clemens,
2001,Fleer,Fleer,109,Denny Hocking,
2001,Fleer,Fleer,110,Roberto Hernandez,
2001,Fleer,Fleer,111,Albert Belle,
2001,Fleer,Fleer,112,Troy Glaus,
2001,Fleer,Fleer,113,Ivan Rodriguez,
2001,Fleer,Fleer,114,Carlos Guillen,
2001,Fleer,Fleer,115,Chuck Finley,
2001,Fleer,Fleer,116,Dmitri Young,
2001,Fleer,Fleer,117,Paul Konerko,
2001,Fleer,Fleer,118,Damon Buford,
2001,Fleer,Fleer,119,Fernando Tatis,
2001,Fleer,Fleer,120,Larry Walker,
2001,Fleer,Fleer,121,Jason Kendall,
2001,Fleer,Fleer,122,Matt Williams,
2001,Fleer,Fleer,123,Henry Rodriguez,
2001,Fleer,Fleer,124,Placido Polanco,
2001,Fleer,Fleer,125,Bobby Estalella,
2001,Fleer,Fleer,126,Pat Burrell,
2001,Fleer,Fleer,127,Mark Loretta,
2001,Fleer,Fleer,128,Moises Alou,
2001,Fleer,Fleer,129,Tino Martinez,
2001,Fleer,Fleer,130,Milton Bradley,
2001,Fleer,Fleer,131,Todd Hundley,
2001,Fleer,Fleer,132,Keith Foulke,
2001,Fleer,Fleer,133,Robert Fick,
2001,Fleer,Fleer,134,Cristian Guzman,
2001,Fleer,Fleer,135,Rusty Greer,
2001,Fleer,Fleer,136,John Olerud,
2001,Fleer,Fleer,137,Mariano Rivera,
2001,Fleer,Fleer,138,Jeromy Burnitz,
2001,Fleer,Fleer,139,Dave Burba,
2001,Fleer,Fleer,140,"Ken Griffey, Jr.",
2001,Fleer,Fleer,141,Tony Gwynn,
2001,Fleer,Fleer,142,Carlos Delgado,
2001,Fleer,Fleer,143,Edgar Martinez,
2001,Fleer,Fleer,144,Ramon Hernandez,
2001,Fleer,Fleer,145,Pedro Astacio,
2001,Fleer,Fleer,146,Ray Lankford,
2001,Fleer,Fleer,147,Mike Mussina,
2001,Fleer,Fleer,148,Ray Durham,
2001,Fleer,Fleer,149,Lee Stevens,
2001,Fleer,Fleer,150,Jay Canizaro,
2001,Fleer,Fleer,151,Adrian Brown,
2001,Fleer,Fleer,152,Mike Piazza,
2001,Fleer,Fleer,153,Cliff Floyd,
2001,Fleer,Fleer,154,Jose Vidro,
2001,Fleer,Fleer,155,Jason Giambi,
2001,Fleer,Fleer,156,Andruw Jones,
2001,Fleer,Fleer,157,Robin Ventura,
2001,Fleer,Fleer,158,Gary Sheffield,
2001,Fleer,Fleer,159,Jeff D'Amico,
2001,Fleer,Fleer,160,Chuck Knoblauch,
2001,Fleer,Fleer,161,Roger Cedeno,
2001,Fleer,Fleer,162,Jim Thome,
2001,Fleer,Fleer,163,Peter Bergeron,
2001,Fleer,Fleer,164,Kerry Wood,
2001,Fleer,Fleer,165,Gabe Kapler,
2001,Fleer,Fleer,166,Corey Koskie,
2001,Fleer,Fleer,167,Doug Glanville,
2001,Fleer,Fleer,168,Brent Mayne,
2001,Fleer,Fleer,169,Scott Spiezio,
2001,Fleer,Fleer,170,Steve Karsay,
2001,Fleer,Fleer,171,Al Martin,
2001,Fleer,Fleer,172,Fred McGriff,
2001,Fleer,Fleer,173,Gabe White,
2001,Fleer,Fleer,174,Alex Gonzalez,
2001,Fleer,Fleer,175,Mike Darr,
2001,Fleer,Fleer,176,Bengie Molina,
2001,Fleer,Fleer,177,Ben Grieve,
2001,Fleer,Fleer,178,Marlon Anderson,
2001,Fleer,Fleer,179,Brian Giles,
2001,Fleer,Fleer,180,Jose Valentin,
2001,Fleer,Fleer,181,Brian Jordan,
2001,Fleer,Fleer,182,Randy Johnson,
2001,Fleer,Fleer,183,Ricky Ledee,
2001,Fleer,Fleer,184,Russ Ortiz,
2001,Fleer,Fleer,185,Mike Lowell,
2001,Fleer,Fleer,186,Curtis Leskanic,
2001,Fleer,Fleer,187,Bobby Abreu,
2001,Fleer,Fleer,188,Derek Jeter,
2001,Fleer,Fleer,189,Lance Berkman,
2001,Fleer,Fleer,190,Roberto Alomar,
2001,Fleer,Fleer,191,Darin Erstad,
2001,Fleer,Fleer,192,Richie Sexson,
2001,Fleer,Fleer,193,Alex Ochoa,
2001,Fleer,Fleer,194,Carlos Febles,
2001,Fleer,Fleer,195,David Ortiz,
2001,Fleer,Fleer,196,Shawn Green,
2001,Fleer,Fleer,197,Mike Sweeney,
2001,Fleer,Fleer,198,Vladimir Guerrero,
2001,Fleer,Fleer,199,Jose Jimenez,
2001,Fleer,Fleer,200,Travis Lee,
2001,Fleer,Fleer,201,Rickey Henderson,
2001,Fleer,Fleer,202,Bob Wickman,
2001,Fleer,Fleer,203,Miguel Cairo,
2001,Fleer,Fleer,204,Steve Finley,
2001,Fleer,Fleer,205,Tony Batista,
2001,Fleer,Fleer,206,Jamey Wright,
2001,Fleer,Fleer,207,Terrence Long,
2001,Fleer,Fleer,208,Trevor Hoffman,
2001,Fleer,Fleer,209,John Vander Wal,
2001,Fleer,Fleer,210,Greg Maddux,
2001,Fleer,Fleer,211,Tim Salmon,
2001,Fleer,Fleer,212,Herbert Perry,
2001,Fleer,Fleer,213,Marvin Benard,
2001,Fleer,Fleer,214,Jose Offerman,
2001,Fleer,Fleer,215,Jay Payton,
2001,Fleer,Fleer,216,Jon Lieber,
2001,Fleer,Fleer,217,Mark Kotsay,
2001,Fleer,Fleer,218,Scott Brosius,
2001,Fleer,Fleer,219,Scott Williamson,
2001,Fleer,Fleer,220,Omar Vizquel,
2001,Fleer,Fleer,221,Mike Hampton,
2001,Fleer,Fleer,222,Richard Hidalgo,
2001,Fleer,Fleer,223,Rey Sanchez,
2001,Fleer,Fleer,224,Matt Lawton,
2001,Fleer,Fleer,225,Bruce Chen,
2001,Fleer,Fleer,226,Ryan Klesko,
2001,Fleer,Fleer,227,Garret Anderson,
2001,Fleer,Fleer,228,Kevin Brown,
2001,Fleer,Fleer,229,Mike Cameron,
2001,Fleer,Fleer,230,Tony Clark,
2001,Fleer,Fleer,231,Curt Schilling,
2001,Fleer,Fleer,232,Vinny Castilla,
2001,Fleer,Fleer,233,Carl Pavano,
2001,Fleer,Fleer,234,Eric Davis,
2001,Fleer,Fleer,235,Darrin Fletcher,
2001,Fleer,Fleer,236,Matt Stairs,
2001,Fleer,Fleer,237,Octavio Dotel,
2001,Fleer,Fleer,238,Mark Grace,
2001,Fleer,Fleer,239,John Smoltz,
2001,Fleer,Fleer,240,Matt Clement,
2001,Fleer,Fleer,241,Ellis Burks,
2001,Fleer,Fleer,242,Charles Johnson,
2001,Fleer,Fleer,243,Jeff Bagwell,
2001,Fleer,Fleer,244,Derek Bell,
2001,Fleer,Fleer,245,Nomar Garciaparra,
2001,Fleer,Fleer,246,Jorge Posada,
2001,Fleer,Fleer,247,Ryan Dempster,
2001,Fleer,Fleer,248,J.T. Snow,
2001,Fleer,Fleer,249,Eric Young,
2001,Fleer,Fleer,250,Daryle Ward,
2001,Fleer,Fleer,251,Joe Randa,
2001,Fleer,Fleer,252,Travis Fryman,
2001,Fleer,Fleer,253,Mike Williams,UER: Portrait photo is not Mike Williams
2001,Fleer,Fleer,254,Jacque Jones,
2001,Fleer,Fleer,255,Scott Elarton,
2001,Fleer,Fleer,256,Mark McGwire,
2001,Fleer,Fleer,257,Jay Buhner,
2001,Fleer,Fleer,258,Randy Wolf,
2001,Fleer,Fleer,259,Sammy Sosa,
2001,Fleer,Fleer,260,Chan Ho Park,
2001,Fleer,Fleer,261,Damion Easley,
2001,Fleer,Fleer,262,Rick Ankiel,
2001,Fleer,Fleer,263,Frank Thomas,
2001,Fleer,Fleer,264,Kris Benson,
2001,Fleer,Fleer,265,Luis Alicea,
2001,Fleer,Fleer,266,Jeremy Giambi,
2001,Fleer,Fleer,267,Geoff Blum,
2001,Fleer,Fleer,268,Joe Girardi,
2001,Fleer,Fleer,269,Livan Hernandez,
2001,Fleer,Fleer,270,Jeff Conine,
2001,Fleer,Fleer,271,Danny Graves,
2001,Fleer,Fleer,272,Craig Biggio,
2001,Fleer,Fleer,273,Jose Canseco,
2001,Fleer,Fleer,274,Tom Glavine,
2001,Fleer,Fleer,275,Ruben Mateo,
2001,Fleer,Fleer,276,Jeff Kent,
2001,Fleer,Fleer,277,Kevin Young,
2001,Fleer,Fleer,278,A.J. Burnett,
2001,Fleer,Fleer,279,Dante Bichette,
2001,Fleer,Fleer,280,"Sandy Alomar, Jr.",
2001,Fleer,Fleer,281,John Wetteland,
2001,Fleer,Fleer,282,Torii Hunter,
2001,Fleer,Fleer,283,Jarrod Washburn,
2001,Fleer,Fleer,284,Rich Aurilia,
2001,Fleer,Fleer,285,Jeff Cirillo,
2001,Fleer,Fleer,286,Fernando Seguignol,
2001,Fleer,Fleer,287,Darren Dreifort,
2001,Fleer,Fleer,288,Deivi Cruz,
2001,Fleer,Fleer,289,Pokey Reese,
2001,Fleer,Fleer,290,Garrett Stephenson,
2001,Fleer,Fleer,291,Bret Boone,
2001,Fleer,Fleer,292,Tim Hudson,
2001,Fleer,Fleer,293,John Flaherty,
2001,Fleer,Fleer,294,Shannon Stewart,
2001,Fleer,Fleer,295,Shawn Estes,
2001,Fleer,Fleer,296,Wilton Guerrero,
2001,Fleer,Fleer,297,Delino DeShields,
2001,Fleer,Fleer,298,David Justice,
2001,Fleer,Fleer,299,Harold Baines,
2001,Fleer,Fleer,300,Al Leiter,
2001,Fleer,Fleer,301,Wil Cordero,
2001,Fleer,Fleer,302,Antonio Alfonseca,
2001,Fleer,Fleer,303,Sean Casey,
2001,Fleer,Fleer,304,Carlos Beltran,
2001,Fleer,Fleer,305,Brad Radke,
2001,Fleer,Fleer,306,Jason Varitek,
2001,Fleer,Fleer,307,Shigetoshi Hasegawa,
2001,Fleer,Fleer,308,Todd Stottlemyre,
